ID apteki;Nazwa;Status;Numer zezwolenia;Data wydania zezwolenia;Data cofni_cia zezwolenia;Data wygaszenia zezwolenia;Data uprawomocnienia zezwolenia;Data uprawomocnienia cofni_cia/wygaszenia zezwolenia;Data nadania rygoru natychmiastowej wykonalno_ci dla cofni_cia zezwolenia;Sygnatura sprawy dla cofniecia/wygaszenia zezwolenia;Wojew—dztwo;Powiat;Gmina;Rodzaj ulicy;Ulica;Numer Budynku;Numer Lokalu;Miejscowo__;Kod pocztowy;Poczta;Simc;Terc;Ulic
1013327;Apteka Dbam o Zdrowie;aktywna;FALD-379/A/99;1999-12-23;;;2000-01-06;;;;_—dzkie;wielu_ski;Wielu_;;Wyszy_skiego;41;;Wielu_;98-300;;976586;1017094;25105
1013388;Apteka Dbam o Zdrowie;aktywna;FALD-387/A/99;1999-12-31;;;2000-01-14;;;;_îDZKIE;Skierniewice;Skierniewice (gmina miejska);ul.;Cypriana Kamila Norwida;8;;Skierniewice;96-100;;976942;1063011;14319
1013391;Apteka Dbam o Zdrowie;aktywna;FALD-388/A/99;1999-12-31;;;2000-01-14;;;;_îDZKIE;pabianicki;Lutomiersk (gmina wiejska);ul.;Tadeusza Ko_ciuszki;17;;Lutomiersk;95-083;;705893;1008062;9582
1013458;Apteka Dbam o Zdrowie;aktywna;FALD-395/A/2000;2000-01-25;;;2000-02-08;;;;_îDZKIE;sieradzki;Z_oczew;ul.;Burzeni_ska;8/10;;Z_oczew;98-270;;976830;101411;2470
1013474;Apteka Dbam o Zdrowie;aktywna;FALD-398/A/2000;2000-02-02;;;2000-02-16;;;;_—dzkie;_—d_;;ul.;Zbocze;17;;_—d_;92-003;;;;
1013496;Apteka Dbam o Zdrowie;aktywna;FALD-404/A/2000;2000-02-28;;;2000-03-13;;;;_îDZKIE;sieradzki;Br_szewice (gmina wiejska);ul.;Sieradzka;94;;Br_szewice;98-277;;699158;1014032;19844
1013673;Apteka Dbam o Zdrowie;aktywna;FALD-429/A/2000;2000-05-19;;;2000-06-02;;;;_îDZKIE;wieruszowski;Lutut—w (gmina wiejska);ul.;Jana Paw_a Stalskiego;6;;Lutut—w;98-360;;706651;1018042;42203
1013737;Apteka Dbam o Zdrowie;aktywna;FALD-451/A/2000;2000-07-21;;;2000-08-04;;;;_îDZKIE;_—dzki wschodni;Andrespol (gmina wiejska);ul.;Projektowana;16;;Andrespol;95-020;;413050;1006022;17506
1013759;Apteka Dbam o Zdrowie;aktywna;FALD-449/A/2000;2000-07-26;;;2000-08-09;;;;_îDZKIE;kutnowski;Kutno (gmina miejska);ul.;Wilcza;1;;Kutno;99-300;;969103;1002011;24261
1013776;Apteka Dbam o Zdrowie;aktywna;FALD-457/A/2000;2000-08-28;;;2000-09-11;;;;_—dzkie;_aski;_ask;ul.;Jana Paw_a II;7;;_ask;98-100;;976296;1003024;7123
1013792;Apteka Dbam o Zdrowie;aktywna;FALD-458/A/2000;2000-08-30;;;2000-09-13;;;;_—dzkie;_—d_;_—d_;ul.;Pojezierska;93;;_—d_;91-341;;957666;1061029;16933
1013832;Apteka Dbam o Zdrowie;aktywna;FALD-469/A/2000;2000-11-02;;;2000-11-16;;;;_îDZKIE;tomaszowski;B_dk—w (gmina wiejska);ul.;W_adys_awa Stanis_awa Reymonta;4;;B_dk—w;97-319;;536114;1016022;18652
1013956;Apteka Dbam o Zdrowie;aktywna;FALD-488/A/2000;2000-12-21;;;2001-01-04;;;;_îDZKIE;_—d_;_—d_-_r—dmie_cie (delegatura);ul.;Piotrkowska;165/169;;_—d_;90-447;;958430;1061059;16308
1013981;Apteka Dbam o Zdrowie;aktywna;FALD-491/A/2000;2000-12-27;;;2001-01-10;;;;_—dzkie;_—dzki wschodni;Rzg—w;ul.;Ogrodowa;11A;;Rzg—w;95-030;;415787;1006104;14834
1015188;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-108/A/2001;2001-12-10;;;2001-12-24;;;;_îDZKIE;kutnowski;Kutno (gmina miejska);;Oporowska;6A;;Kutno;99-300;;969103;1002011;
1015280;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-120/A/2001/2002;2002-01-04;;;2002-01-18;;;;_—dzkie;_—d_;;ul.;Szparagowa;7;;_—d_;91-211;;;;
1015501;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-136/A/2001/2002;2002-02-22;;;2002-03-08;;;;_—dzkie;zgierski;Aleksandr—w _—dzki;ul.;Dmowskiego;1;;Aleksandr—w _—dzki;95-070;;958654;1020044;3868
1015525;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-135/A/2001/2002;2002-02-22;;;2002-03-08;;;;_îDZKIE;_—d_;_—d_-_r—dmie_cie (delegatura);ul.;Rewolucji 1905 r.;11;;_—d_;90-273;;958430;1061059;18637
1016249;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-199/A/02/03;2003-01-08;;;2003-01-22;;;;_—dzkie;_—d_;;ul.;Kniaziewicza;1/5;;_—d_;91-347;;;;
1016282;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-201/A/02/03;2003-01-15;;;2003-01-29;;;;_—dzkie;_—d_;_—d_;ul.;Kosynier—w Gdy_skich;32;;_—d_;93-357;;957985;1061039;9503
1016681;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-227/A/03;2003-07-09;;;2003-07-23;;;;_—dzkie;pabianicki;Pabianice - miasto;ul.;Pop_awskiej;4;20;Pabianice;95-200;;;;
1016704;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-231/A/03;2003-07-23;;;2003-08-06;;;;_îDZKIE;_—d_;_—d_-Polesie (delegatura);al.;ks. bp. W_adys_awa Bandurskiego;49;;_—d_;94-020;;958269;1061049;27870
1016934;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-247/A/03;2003-09-24;;;2003-10-08;;;;_—dzkie;_—d_;_—d_;;Pi_sudskiego;94;;_—d_;92-202;;958269;1061049;30874
1017172;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-269/A/03;2003-12-31;;;2004-01-14;;;;_—dzkie;_—d_;;ul.;Rzgowska;281/289;;_—d_;93-338;;;;
1017195;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-264/A/03;2003-12-31;;;2004-01-14;;;;_—dzkie;_—d_;_—d_;ul.;Rzgowska;281/289;;_—d_;93-338;;957985;1061039;19377
1017218;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-267/A/03;2003-12-31;;;2004-01-14;;;;_îDZKIE;_—d_;_—d_-G—rna (delegatura);ul.;Lecznicza;6;;_—d_;90-337;;957985;1061039;10746
1017260;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-274/A/03/04;2004-01-19;;;2004-02-02;;;;_îDZKIE;_—d_;_—d_-Ba_uty (delegatura);ul.;Tokarska;14;;_—d_;91-450;;957666;1061029;22824
1017344;APTEKA DBAM O ZDROWIE;aktywna;PWIF-A/11/07;2007-04-02;;;2007-04-02;;;;PODLASKIE;zambrowski;Zambr—w (gmina miejska);al.;Wojska Polskiego;42;;Zambr—w;18-300;Zambr—w;957637;2014011;24623
1017668;APTEKA DBAM O ZDROWIE;aktywna;PWIF-A/65/04;2004-06-22;;;2004-06-22;;;;PODLASKIE;hajnowski;Hajn—wka (gmina miejska);ul.;Stefana Batorego;18;;Hajn—wka;17-200;Hajn—wka;923035;2005011;891
1018204;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-341/A/04;2004-11-29;;;2004-12-13;;;;_—dzkie;Piotrk—w Trybunalski;;ul.;Garbarska;10/12;;Piotrk—w Trybunalski;97-300;;;;
1018236;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-346/A/04;2004-12-10;;;2004-12-24;;;;_—dzkie;be_chatowski;Be_chat—w;ul.;Budryka;69;;Be_chat—w;97-400;;967647;1001011;2342
1018285;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-355/A/04/05;2005-01-13;;;2005-01-27;;;;_—dzkie;tomaszowski;Tomasz—w Mazowiecki;ul.;Konstytucji 3 Maja;1/3;;Tomasz—w Mazowiecki;97-200;;968300;1016011;9213
1018301;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-358/A/04/05;2005-01-27;;;2005-02-10;;;;_îDZKIE;pabianicki;Pabianice (gmina miejska);ul.;Grobelna;9;;Pabianice;95-200;;959079;1008021;6108
1018468;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-380/A/05;2005-05-05;;;2005-05-19;;;;_—dzkie;_owicki;_owicz - miasto;ul.;Stanis_awskiego;2;;_owicz;99-400;;;;
1018616;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-401/A/05;2005-08-10;;;2005-08-24;;;;_—dzkie;Skierniewice;;ul.;Wyszy_skiego;13/15;;Skierniewice;96-100;;;;
1018856;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-438/A/05/06;2006-01-26;;;2006-02-09;;;;_îDZKIE;_—d_;_—d_-Widzew;ul.;Beli Bartoka;72;;_—d_;92-530;;958453;106106;804
1018909;Apteka Dbam o Zdrowie;aktywna;F_-VII-8240-444/A/05/06;2006-02-15;;;2006-03-01;;;;_—dzkie;_—d_;;ul.;Rydla;23;;_—d_;93-203;;;;
1019438;APTEKA DBAM O ZDROWIE;aktywna;FAA-22/A/89;1989-08-16;;;1989-08-16;;;;PODLASKIE;Bia_ystok;Bia_ystok (gmina miejska);ul.;Wasilkowska;1;;Bia_ystok;15-117;Bia_ystok;922410;2061011;23726
1019451;APTEKA DBAM O ZDROWIE;aktywna;PWIF-A/32/07;2007-09-07;;;2007-09-07;;;;PODLASKIE;sok—lski;Sok—_ka (miasto w gminie miejsko-wiejskiej);pl.;Ko_ciuszki;17;;Sok—_ka;16-100;Sok—_ka;923443;2011084;9569
1019472;APTEKA DBAM O ZDROWIE;aktywna;PWIF-A/24/07;2007-05-17;;;2007-05-17;;;;PODLASKIE;Bia_ystok;Bia_ystok (gmina miejska);ul.;Pa_acowa;4;2l;Bia_ystok;15-064;Bia_ystok;922410;2061011;15590
1019495;APTEKA DBAM O ZDROWIE;aktywna;PWIF-A/4/07;2007-02-16;;;2007-02-16;;;;PODLASKIE;Suwa_ki;Suwa_ki (gmina miejska);ul.;Teofila Noniewicza;85D;;Suwa_ki;16-400;suwa_ki;977456;2063011;14307
1019524;APTEKA DBAM O ZDROWIE;aktywna;PWIF-A/22/08;2008-04-21;;;2008-04-21;;;;PODLASKIE;zambrowski;Rutki (gmina wiejska);ul.;Rynek;7;;Rutki-Kossaki;18-312;Rutki Kossaki;405441;2014032;19253
1019581;APTEKA DBAM O ZDROWIE;aktywna;PWIF-A/29/06;2006-10-24;;;2006-10-24;;;;PODLASKIE;Suwa_ki;Suwa_ki (gmina miejska);ul.;Alfreda Wierusza-Kowalskiego;2;;Suwa_ki;16-400;Suwa_ki;977456;2063011;24150
1019607;APTEKA DBAM O ZDROWIE;aktywna;PWIF-A/15/08;2008-04-10;;;2008-04-10;;;;PODLASKIE;Bia_ystok;Bia_ystok (gmina miejska);al.;Ignacego Jana Paderewskiego;10;;Bia_ystok;15-348;Bia_ystok;922410;2061011;15530
1019629;APTEKA DBAM O ZDROWIE;aktywna;PWIF-A/12/08;2008-02-29;;;2008-02-29;;;;PODLASKIE;_om_a;_om_a (gmina miejska);ul.;gen. J—zefa Bema;33;;_om_a;18-400;_om_a;957241;2062011;1014
1019641;APTEKA DBAM O ZDROWIE;aktywna;PWIF-A/5/02;2002-02-25;;;2002-02-25;;;;PODLASKIE;Bia_ystok;Bia_ystok (gmina miejska);ul.;gen. J—zefa Bema;92;;Bia_ystok;15-370;Bia_ystok;922410;2061011;1014
1019664;APTEKA DBAM O ZDROWIE;aktywna;FABI-16/A/94;1994-02-28;;;1994-02-28;;;;PODLASKIE;Bia_ystok;Bia_ystok (gmina miejska);ul.;Kolejowa;16;;Bia_ystok;15-701;Bia_ystok;922410;2061011;8828
1019834;Apteka Dbam o Zdrowie;aktywna;F_-VII-4010-508/A/06;2006-11-02;;;2006-11-16;;;;_îDZKIE;_—d_;_—d_-Widzew (delegatura);ul.;Jana Brzechwy;5;;_—d_;93-219;;958453;1061069;2225
1019990;Apteka Dbam o Zdrowie;aktywna;F_-VII-4010-520/A/06;2006-11-30;;;2006-12-14;;;;_îDZKIE;_—d_;_—d_-G—rna (delegatura);ul.;Zaolzia_ska;2/10;1;_—d_;93-535;;957985;1061039;25599
1020173;APTEKA DBAM O ZDROWIE;aktywna;F_-VII-4010-533/A/06/07;2007-01-03;;;2007-01-17;;;;_îDZKIE;sieradzki;Sieradz (gmina miejska);ul.;Polskiej Organizacji Wojskowej;80;;Sieradz;98-200;;976050;1014011;17049
1020796;Apteka Dbam o Zdrowie;aktywna;F_-VII-4010-568/A/06/07;2007-04-17;;;2007-05-01;;;;_îDZKIE;_—d_;_—d_-G—rna (delegatura);ul.;Ignacego Paderewskiego;47;;_—d_;93-523;;957985;1061039;15529
1021058;Apteka Dbam o Zdrowie;aktywna;F_-VII-4010-581/A/07;2007-05-29;;;2007-06-12;;;;_îDZKIE;Piotrk—w Trybunalski;Piotrk—w Trybunalski (gmina miejska);ul.;Krzysztofa Kamila Baczy_skiego;2A;;Piotrk—w Trybunalski;97-300;;967430;1062011;569
1021398;Apteka Dbam o Zdrowie;aktywna;F_-VII-4010-598/A/07;2007-08-22;;;2007-09-05;;;;_îDZKIE;zgierski;Ozork—w (gmina miejska);ul.;I. Starzy_skiego;7;;Ozork—w;95-035;;958967;1020021;21044
1021559;Apteka Dbam o Zdrowie;aktywna;F_-VII-4010-606/A/07;2007-09-25;;;2007-10-09;;;;_—dzkie;_aski;_ask;ul.;Polna;12;;_ask;98-100;;976296;1003024;17011
1021895;Apteka Dbam o Zdrowie;aktywna;F_-VII-4010-629/A/08;2008-04-10;;;2008-04-24;;;;_—dzkie;_owicki;;ul.;Starzy_skiego;10/12;;_owicz;99-400;;;;
1024220;Apteka Dbam o Zdrowie;aktywna;F_-VII-4010-755/A/10;2010-04-20;;;2010-05-04;;;;_îDZKIE;radomszcza_ski;Radomsko (gmina miejska);ul.;Prymasa Wyszy_skiego;2/6;;Radomsko;97-500;;968078;1012011;25117
1025682;Apteka Dbam o Zdrowie;aktywna;F_-832/A/2011;2011-09-21;;;2011-10-05;;;;_—dzkie;_—d_;_—d_;;Jana Paw_a II;30;M18;_—d_;93-570;;957985;1061039;7120
1026732;Apteka Dbam o Zdrowie;aktywna;FAA-2386/A/90;1990-12-31;;;1990-12-31;;;;pomorskie;pucki;Puck;pl.;Wolno_ci;12;;Puck;84-100;;934636;2211031;24685
1027128;Apteka Dbam o Zdrowie;aktywna;FAKR-I.8520.4100-Z-673-81/08.1.97.2011;2011-12-06;;;2011-12-06;;;;ma_opolskie;nowos_decki;Nowy S_cz;pl.;D_browskiego;1;;Nowy S_cz;33-300;;;;
1027547;Apteka Dbam o Zdrowie;aktywna;FAGD/9211/A-226/98;1998-01-27;;;1998-01-27;;;;POMORSKIE;Sopot;Sopot (gmina miejska);ul.;Grunwaldzka;64;;Sopot;81-771;;934783;2264011;6260
1027552;Apteka Dbam o Zdrowie;aktywna;FAGD/9211/A-239/98;1998-04-08;;;1998-04-08;;;;POMORSKIE;wejherowski;Wejherowo (gmina miejska);pl.;Jakuba Wejhera;3;;Wejherowo;84-200;;934984;2215031;23840
1027560;Apteka Dbam o Zdrowie;aktywna;FAGD/9211/A-243/98;1998-04-08;;;1998-04-08;;;;POMORSKIE;tczewski;Tczew (gmina miejska);pl.;gen. J—zefa Hallera;24;;Tczew;83-100;;934903;2214011;6484
1027571;Apteka Dbam o Zdrowie;aktywna;FAGD/9211/A-238/98;1998-04-08;;;1998-04-08;;;;pomorskie;starogardzki;Skarszewy;ul.;Dworcowa;22A;;Skarszewy;83-210;;934754;2213094;4434
1027583;Apteka Dbam o Zdrowie;aktywna;FAGD/9211/A-236/98;1998-04-08;;;1998-04-08;;;;pomorskie;gda_ski;Pszcz—_ki;ul.;Pomorska;27;;Pszcz—_ki;83-032;;170222;2204062;17088
1027594;Apteka Dbam o Zdrowie;aktywna;FAGD/9211/A-225/98;1998-01-27;;;1998-01-27;;;;pomorskie;kartuski;_ukowo;ul.;Po_arna;6;;_ukowo;83-330;;935127;2205084;17404
1028103;Apteka Dbam o Zdrowie;aktywna;FAGD/9211/A-277/98;1998-09-30;;;1998-09-30;;;;POMORSKIE;Gdynia;Gdynia (gmina miejska);ul.;Gorczycowa;6;;Gdynia;81-589;;934100;2262011;5817
1028238;Apteka Dbam o Zdrowie;aktywna;FAEL/P.S./9211/07/97;1997-08-20;;;1997-08-20;;;;pomorskie;malborski;Malbork;ul.;Jasna;10;;Malbork;82-200;;932815;2209011;7335
1028332;Apteka Dbam o Zdrowie;aktywna;SL/A/6/98;1998-06-03;;;1998-06-03;;;;pomorskie;s_upski;S_upsk;ul.;Nowobramska;4;;S_upsk;76-200;;;;
1028341;Apteka Dbam o Zdrowie;aktywna;SL/A/5/98;1998-06-03;;;1998-06-03;;;;pomorskie;s_upski;S_upsk;ul.;Wojska Polskiego;9;;S_upsk;76-200;;;;
1028355;Apteka Dbam o Zdrowie;aktywna;SL/A/11/98;1998-12-31;;;1998-12-31;;;;pomorskie;bytowski;Byt—w;ul.;Wojska Polskiego;27;;Byt—w;77-100;;977290;2201024;24628
1028770;Apteka Dbam o Zdrowie;aktywna;WIIF-GD/9211/A-345/99;1999-10-19;;;1999-10-19;;;;POMORSKIE;wejherowski;Rumia (gmina miejska);ul.;Starowiejska;9;;Rumia;84-230;;934694;2215021;20998
1029672;Apteka Dbam o Zdrowie;aktywna;WIIF-GD/8240-Z-114/2002;2002-02-27;;;2002-02-27;;;;pomorskie;chojnicki;Chojnice;ul.;Gda_ska;49;;Chojnice;89-600;;928854;2202011;5431
1029961;Apteka Dbam o Zdrowie;aktywna;173/2003;2003-02-10;;;2003-02-10;;;;POMORSKIE;Gda_sk;Gda_sk (gmina miejska);al.;Grunwaldzka;83;;Gda_sk;80-244;;933016;2261011;6259
1030129;Apteka Dbam o Zdrowie;aktywna;208/2003;2003-10-29;;;2003-10-29;;;;pomorskie;Gdynia;;ul.;W—jta Radtkego;49;51;Gdynia;81-355;;;;
1030186;Apteka Dbam o Zdrowie;aktywna;216/2003;2003-11-27;;;2003-11-27;;;;pomorskie;Gda_sk;;al.;Zwyci_stwa;49;;Gda_sk;80-207;;;;
1030317;Apteka Dbam o Zdrowie;aktywna;237/2004;2004-03-05;;;2004-03-05;;;;pomorskie;Gda_sk;;ul.;Karmelicka;1;;Gda_sk;80-851;;;;
1030330;Apteka Dbam o Zdrowie;aktywna;239/2004;2004-03-19;;;2004-03-19;;;;pomorskie;chojnicki;Chojnice;pl.;_w. Jerzego;4;;Chojnice;89-600;;;;
1030382;Apteka Dbam o Zdrowie;aktywna;251/2004;2004-06-16;;;2004-06-16;;;;pomorskie;Gdynia;Gdynia;ul.;_wi_toja_ska;5;7;Gdynia;81-368;;934100;2262011;22548
1030400;Apteka Dbam o Zdrowie;aktywna;257/2004;2004-06-25;;;2004-06-25;;;;pomorskie;Gdynia;;ul.;S_oneczna;1;;Gdynia;81-605;;;;
1030413;Apteka Dbam o Zdrowie;aktywna;256/2004;2004-06-25;;;2004-06-25;;;;pomorskie;Gda_sk;;ul.;Szeroka;21;22;Gda_sk;80-835;;;;
1030437;Apteka Dbam o Zdrowie;aktywna;258/2004;2004-06-25;;;2004-06-25;;;;pomorskie;Gdynia;Gdynia;ul.;P_k. D_bka;193;;Gdynia;81-155;;;;
1030476;Apteka Dbam o Zdrowie;aktywna;271/2004;2004-09-03;;;2004-09-03;;;;POMORSKIE;wejherowski;Rumia (gmina miejska);ul.;Derdowskiego;18;;Rumia;84-230;;934694;2215021;3767
1030484;Apteka Dbam o Zdrowie;aktywna;255/2004;2004-06-25;;;2004-06-25;;;;pomorskie;Gda_sk;Gda_sk;ul.;Ostro__cka;3;;Gda_sk;80-180;;933016;2261011;15382
1030540;Apteka Dbam o Zdrowie;aktywna;281/2004;2004-11-04;;;2004-11-04;;;;pomorskie;Gdynia;Gdynia;ul.;Starowiejska;23;;Gdynia;81-363;;934100;2262011;20998
1030579;Apteka Dbam o Zdrowie;aktywna;287/2004;2004-12-06;;;2004-12-06;;;;pomorskie;Gdynia;Gdynia;ul.;Bytomska;20;;Gdynia;81-509;;934100;2262011;2528
1030650;Apteka Dbam o Zdrowie;aktywna;308/2005;2005-03-15;;;2005-03-15;;;;pomorskie;Gdynia;Gdynia;ul.;Por_bskiego;9;;Gdynia;81-185;;934100;2262011;37966
1030777;Apteka Dbam o Zdrowie;aktywna;329/2005;2005-08-08;;;2005-08-08;;;;pomorskie;tczewski;Tczew;ul.;Solidarno_ci;11;25;Tczew;83-100;;934903;2214011;20528
1030790;Apteka Dbam o Zdrowie;aktywna;334/2005;2005-09-21;;;2005-09-21;;;;pomorskie;wejherowski;Rumia;ul.;Sobieskiego;10A;;Rumia;84-230;;934694;2215021;20421
1030808;Apteka Dbam o Zdrowie;aktywna;331/2005;2005-08-25;;;2005-08-25;;;;pomorskie;Gda_sk;Gda_sk;ul.;Ga_czy_skiego;2;;Gda_sk;80-524;;933016;2261011;5300
1031022;Apteka Dbam o Zdrowie;aktywna;379/2006;2006-07-10;;;2006-07-10;;;;POMORSKIE;l_borski;L_bork (gmina miejska);ul.;Toru_ska;6;;L_bork;84-300;;977373;2208011;22902
1031087;Apteka Dbam o Zdrowie;aktywna;394/2006;2006-10-04;;;2006-10-04;;;;pomorskie;Gda_sk;;ul.;Gdy_ska;3A;;Gda_sk;80-340;;;;
1031104;Apteka Dbam o Zdrowie;aktywna;398/2006;2006-11-02;;;2006-11-02;;;;pomorskie;cz_uchowski;;ul.;Sobieskiego;1;;Cz_uch—w;77-300;;;;
1031185;Apteka Dbam o Zdrowie;aktywna;424/2007;2007-03-01;;;2007-03-01;;;;pomorskie;Gda_sk;Gda_sk;ul.;Gospody;3A;;Gda_sk;80-344;;933016;2261011;5854
1031221;Apteka Dbam o Zdrowie;aktywna;428/2007;2007-03-22;;;2007-03-22;;;;pomorskie;kwidzy_ski;Kwidzyn;ul.;3 Maja;26;;Kwidzyn;82-500;;;;
1031318;Apteka Dbam o Zdrowie;aktywna;442/2007;2007-05-04;;;2007-05-04;;;;pomorskie;kartuski;Kartuzy;ul.;Rynek;10;;Kartuzy;83-300;;934547;2205024;19252
1031326;Apteka Dbam o Zdrowie;aktywna;443/2007;2007-05-04;;;2007-05-04;;;;pomorskie;kartuski;_ukowo;ul.;Gda_ska;40;;_ukowo;83-330;;935127;2205084;5431
1031423;Apteka Dbam o Zdrowie;aktywna;456/2007;2007-07-02;;;2007-07-02;;;;pomorskie;Gda_sk;Gda_sk;ul.;Cha_ubi_skiego;29;;Gda_sk;80-809;;933016;2261011;2663
1031438;Apteka Dbam o Zdrowie;aktywna;455/2007;2007-06-28;;;2007-06-28;;;;pomorskie;Gda_sk;Gda_sk;ul.;Wawelska;23;3C;Gda_sk;80-034;;933016;2261011;23749
1031480;Apteka Dbam o Zdrowie;aktywna;460/2007;2007-07-19;;;2007-07-19;;;;pomorskie;Gda_sk;;ul.;_wirki i Wigury;12;16;Gda_sk;80-463;;;;
1031655;Apteka Dbam o Zdrowie;aktywna;488/2007;2007-12-17;;;2007-12-17;;;;pomorskie;Gda_sk;Gda_sk;ul.;Kartuska;17;;Gda_sk;80-103;;933016;2261011;8124
1031686;Apteka Dbam o Zdrowie;aktywna;493/2008;2008-01-15;;;2008-01-15;;;;pomorskie;Gda_sk;Gda_sk;ul.;_wirki i Wigury;6;1;Gda_sk;84-462;;933016;2261011;26608
1031693;Apteka Dbam o Zdrowie;aktywna;496/2008;2008-02-11;;;2008-02-11;;;;pomorskie;Gdynia;Gdynia;ul.;Sojowa;22;;Gdynia;81-589;;934100;2262011;20474
1031717;Apteka Dbam o Zdrowie;aktywna;500/2008;2008-02-21;;;2008-02-21;;;;pomorskie;Gda_sk;Gda_sk;ul.;Wa_owa;27;;Gda_sk;80-858;;933016;2261011;23586
1031774;Apteka Dbam o Zdrowie;aktywna;506/2008;2008-04-21;;;2008-04-21;;;;pomorskie;starogardzki;;os.;Kopernika;21;;Starogard Gda_ski;83-200;;;;
1031782;Apteka Dbam o Zdrowie;aktywna;507/2008;2008-04-21;;;2008-04-21;;;;pomorskie;Gdynia;Gdynia;ul.;Bohater—w Star—wki Warszawskiej;6;;Gdynia;81-455;;;;
1031869;Apteka Dbam o Zdrowie;aktywna;517/2008;2008-07-15;;;2008-07-15;;;;pomorskie;Gda_sk;Gda_sk;ul.;Burzy_skiego;1;2;Gda_sk;80-462;;933016;2261011;2475
1031888;Apteka Dbam o Zdrowie;aktywna;518/2008;2008-07-28;;;2008-07-28;;;;pomorskie;tczewski;Tczew;ul.;Kopernika;1;;Tczew;83-110;;934903;2214011;9282
1032760;Apteka Dbam o Zdrowie;aktywna;620/2010;2010-07-12;;;2010-07-12;;;;pomorskie;nowodworski;Nowy Dw—r Gda_ski;ul.;Warszawska;2E;;Nowy Dw—r Gda_ski;82-100;;932880;2210024;23682
1037490;APTEKA DBAM O ZDROWIE;aktywna;FAWM-A._.-9211-8/279/2001;2001-03-26;;;2001-03-26;;;;WARMI_SKO-MAZURSKIE;Olsztyn;Olsztyn (gmina miejska);pl.;Plac gen. J—zefa Bema;5;;Olsztyn;10-516;Olsztyn;964465;2862011;38548
1037509;APTEKA DBAM O ZDROWIE;aktywna;FAA-13/A/89;1989-07-25;;;1989-07-25;;;;WARMI_SKO-MAZURSKIE;Olsztyn;Olsztyn (gmina miejska);ul.;D_browszczak—w;34;;Olsztyn;10-541;Olsztyn;964465;2862011;3694
1037514;APTEKA DBAM O ZDROWIE;aktywna;FAWM-A._.-9211/16/1107/2003;2003-12-15;;;2003-12-15;;;;WARMI_SKO-MAZURSKIE;Olsztyn;Olsztyn (gmina miejska);ul.;Mieczys_awa Or_owicza;8A;;Olsztyn;10-684;Olsztyn;964465;2862011;15174
1038838;APTEKA DBAM O ZDROWIE;aktywna;WIF.OL-4020-8/07;2007-03-29;;;2007-03-29;;;;WARMI_SKO-MAZURSKIE;olszty_ski;Biskupiec (miasto w gminie miejsko-wiejskiej);ul.;Armii Krajowej;2A;;Biskupiec;11-300;Biskupiec;964590;2814024;432
1039355;APTEKA DBAM O ZDROWIE;aktywna;FAWM-A._-9211-9/280/2001;2001-03-26;;;2001-03-26;;;;WARMI_SKO-MAZURSKIE;lidzbarski;Lidzbark Warmi_ski (gmina miejska);ul.;Konstytucji 3 Maja;3;;Lidzbark Warmi_ski;11-100;Lidzbark Warmi_ski;964732;2809011;9213
1039364;APTEKA DBAM O ZDROWIE;aktywna;WIF.OL-4020-22/08;2008-12-11;;;2008-12-11;;;;WARMI_SKO-MAZURSKIE;lidzbarski;Lidzbark Warmi_ski (gmina miejska);ul.;Ksi_cia J—zefa Poniatowskiego;2;;Lidzbark Warmi_ski;11-100;Lidzbark Warmi_ski;964732;2809011;17113
1039422;APTEKA DBAM O ZDROWIE;aktywna;WIF.OL-4020-36/07;2007-12-20;;;2007-12-20;;;;WARMI_SKO-MAZURSKIE;mr_gowski;Mr_gowo (gmina miejska);ul.;Kr—lewiecka;45A;;Mr_gowo;11-700;Mr_gowo;964896;2810011;9983
1039433;APTEKA DBAM O ZDROWIE;aktywna;WIF.OL-4020-23/06;2006-10-19;;;2006-10-19;;;;WARMI_SKO-MAZURSKIE;mr_gowski;Mr_gowo (gmina miejska);ul.;Kr—lewiecka;58;;Mr_gowo;11-700;Mr_gowo;964896;2810011;9983
